label,tweet
1,do we understand the reason for such extremeweather conditions? extreme weather and climate events have increased\xe2\x80\xa6
1,"flights delayed, power cuts and trees uprooted as thunderstorm hits delhi."
1,severe thunderstorm warning in northern india\n thunderstorm india warning\xe2\x80\xa6
1,"rt  thunderstorm will ignite in north pakistan on monday &amp; will then move into northern and western parts of punjab, haryana\xe2\x80\xa6"
1,meteorological centre issues thunderstorm warning for 15 districts of the state till 12 am.
1,rt  light rain with gusty winds hit delhi  thunderstorm rain weather delhi
1,rt  thunderstorm is here in faridabad .
1,thunderstorm updates: massive duststorm hits delhi-ncr; death toll rises to 21 in north india\n
1,the storm is rolling in..it just got really dark outside. thunderstorm ohwx
1,rt  heavyrain  and thunderstorm in coimbatore
,thunder storm has started in himachal every body plz be careful..  thunderstorm
1,"rt  heavy gusts of winds blown in gurugram today, \xc2\xa0grave inconvenience to the residents as damage of electric poles were\xe2\x80\xa6"
1,&amp;  are live streaming severe thunderstorm warnings watch live and chat\xe2\x80\xa6
1,big thunderstorm on it s way to east/ north munich severeweather
1,met dept. issues 48-hour dust and thunderstorm warning in delhi and neighbouring states
1,current radar map 11:00pm edt see this map live at  weather news humid hot steam\xe2\x80\xa6
1,so toofan has started here.stay safe delhites and nearby people. thunderstorm
1,rt  timelapse of a really cool thunderstorm that popped up at sunset this evening cowx thunderstorm colorado
1,we had serve thunderstorm last night.  more thunderstorm and rain is coming. \xe2\x9b\x88\xf0\x9f\x8c\xa7\xf0\x9f\x8c\xa9
1,"dust storm, hail and lightning have claimed as many as 38 lives in the last 12 hours in uttar pradesh. government w\xe2\x80\xa6"
1,today s weather in madurai :\npartly cloudy and hot day.\xe2\x98\x80\xef\xb8\x8f\nmax: 38/39\nmin: 25/26\nisolated intense thunderstorm po\xe2\x80\xa6
1,rt  meteorological department department issues fresh thunderstorm and rain warning for next 5 days; up and rajasthan governme\xe2\x80\xa6
1,rt  strong winds and thunderstorm hit new delhi-ncr region  thunderstorm
1,preparing your home for hail! - watch the informative video at  thunderstorm tstorm\xe2\x80\xa6
1,thunderstorm/ duststorm hit the delhi- ncr ..so pls stay safe
1,rt  12 may (day 2): thunderstorm accompanied with squall (wind speed reaching 50\xc2\xad-70 kmph) very likely at isolated places over\xe2\x80\xa6
1,three the hard way! \xe2\x9d\xa4\xef\xb8\x8f the_panda_bear_96 thunderstorm
1,the raddest thunderstorm i\xe2\x80\x99ve ever seen \xe2\x9b\x88 puremichigan stormyweather
1,| rt  newsalert || thunderstorm in uttar pradesh kills nine people |
1,the calm after the delhistorm\nyesterday was complaining about delhi-ncr being too hot. \nfinally i got what i wante\xe2\x80\xa6
1,thunderstorm in delhincr and it looks like night in evening
1,met department warns of thunderstorm and heavy rain in 13 states and two ut totaltv thunderstorm \n\n
1,i am saddened to hear about the mass destruction and loss of life due heavy rains and thunderstorms in several part\xe2\x80\xa6
1,rt  heavy thunderstorm and rain in north india\nthunderstorm weather weathernews weathertweet rain rains rainy varanas\xe2\x80\xa6
1,rt  holding northwest of  and waiting until the thunderstorms pass by. after 35 minutes we commenced the approach whi\xe2\x80\xa6
1,"rt  update from camp, it s raining heavily in kalchad  from last 9 hrs while snowing in nearby hiamalayan peaks. cold sho\xe2\x80\xa6"
1,syracuse at risk for a brief gust of wind past 30 mph as this line of showers and storms moves through in the next\xe2\x80\xa6
1,check out the live lightning and thunderstorm status across india :  lightningnetwork lightningstrikes
1,thunderstorm captured this lightning in vasant kunj !
1,strong wind storm reaches..stay safe and stay indoors\xf0\x9f\x99\x8f\ndelhincr\n#thunderstorm\n#duststorm
1,weather warning for us europe asia \nthunderstorm &amp; hotwinds alert due to heavy solarflare
1,rt  after rain effect today in bengaluru \nbangalorerains bangalore heavyrain thunderstorm \n
1,rt  update on casualties in sunday s thunderstorm. 42 dead and 83 injured in uttarpradesh.
1,15 may(day 5): thunderstorm accompanied with squall (wind speed reaching 50-\xc2\xad70 kmph) and hail  very likely at iso\xe2\x80\xa6
1,near death experience\n.\n.\n.\n.\n.\n.\n..\nocean beachlife sand storm lightning sunrise cloudporn rain\xe2\x80\xa6
1,stay safe people\xf0\x9f\x99\x8f\nduststorm delhi thunderstorm
1,thunderstorm hits in bihar.\n from a safe house it s a cool weather.
1,rt  intense thunderstorm alert for interior karnataka along with parts of maharashtra &amp; andhrapradesh.  while isolated \xe2\x80\xa6
1,"weatherupdate: apocalypse like thunderstorm, duststorm in delhi ncr kills 3, intensity to be slightly less :\xe2\x80\xa6"
1,thunderstorm activity appeared to be subsiding over northwest india on wednesday but northern states like himachal\xe2\x80\xa6
1,thunderstorm is coming thunderstorm
1,"feeling cheated by meteorological  department. \n\nkids are running around at 35km/hr in house, whereas the maximum w\xe2\x80\xa6"
1,rt  delhi at 5.23pm thunderstorm\nphotos:
1,latest: thunderstorm activity in tamilnadu tamilnadurains
1,thunderstorm starts at chandigarh with tej haawein at the speed if too much..
0,nj lightning. in three acts. thursdaythought a thunderstorm is a glory to behold.
1,rt  almost 20 states are on alert for rain &amp; thunderstorms for next two days\nweatheralert thunderstorm
1,thunderstorm in up kills nine people: officials.-pti
1,rt  duststorms hits delhi and haryana thunderstorm noida\n#gurugram ghaziabad
1,rt  thunderstorm duststorm along with light rains likely in delhi ncr by late afternoon hours. sky conditions have alre\xe2\x80\xa6
1,"season s strongest dust and thunder storm create kill 42, alert sounded\nthunderstorm\n#duststrom\xe2\x80\xa6"
1,"rt  the death toll in uttar pradesh rises to 51, out of which eight people died due to drowning in barabanki district. toll fo\xe2\x80\xa6"
1,"thunderstorm\nmassive storm, thunder, lightening and crazy winds grip sonbhadra up east"
1,rt  texaswildfirecauses rare hail &amp; supercell thunderstorm mallardfire wildfire amarillo pyrocumuluscloud
1,when the whole world s asleep\nand you re storm watching\nand will likely go outside \nto enjoy it even more.\nrain\xe2\x80\xa6
1,"i have always thought watching mission impossible 4, that dubai thunderstorm scene was made up to that point. i gue\xe2\x80\xa6"
1,"thunderstorm warning live updates: imd predicts hailstorm, squall in northeastern states today\n"
1,"quite a bit of lightning with this thunderstorm moving into st. ignatius.. remember: when thunder roars, go indoo\xe2\x80\xa6"
1,sunny hot sunday afternoon seems to end thunderstorm coming\xe2\x80\xa6
1,rt  how to stay safe during a thunderstorm ? here are some dos and don ts\n thunderstorms \xe2\x80\xa6
1,thunderstorm alert live updates: light rain predicted for delhi; chandigarh sees morning showers\n
1,"thunderstorm, rain likely to hit haryana on monday; schools to remain closed till may 8 via"
1,thunderstorm i don t know which world are these airline companies frim inspite of warnings of bad weather no prepa\xe2\x80\xa6
1,"severe thunderstorm warning for parts of pike county, ky! isolated damaging wind and hail possible. severeweather\xe2\x80\xa6"
1,"rt  10 may(day 5):thunderstorm accompanied with gusty winds very likely over westbengal &amp; sikkim,\n#tamilnadu &amp; puducherry an\xe2\x80\xa6"
1,spring thunderstorm blowing through midtown nyc
1,"rt  gurugram: heavy rain, thunder, dark clouds, lightning as weather takes sudden turn in the afternoon, provides relief from he\xe2\x80\xa6"
1,grey sky gurgaonskyline  gurgaon  awaiting a thunderstorm
1,"rt  alert warning thunderstorm with rain would occur over and adjoining areas of meerut, hapur,  muzzafarnagar and bijnor  du\xe2\x80\xa6"
0,| ya huele \nreposting  \n..\n thunderstorm and lightning caught in a magical moment. || \nphotograph\xe2\x80\xa6  |
1,"rt  nice thunderstorm over the great salt lake, producing heavy rain &amp; lightning."
1,rt  travelling to the final arise meeting in hamburg! nice sunset over berkshire. thunderstorm coming into hamburg
1,"if you see these clouds during a hiking tour, get down the valley!\nthunderstorm"
1,"thunderstorm alert! delhi, ncr to be hit; details here for up, himachal, jammukashmir , uttarakhand, punjab\xe2\x80\xa6"
0,"imd has issued thunderstorm warning for delhi ncr region and adjoining states of punjab, haryana, western uttar pra\xe2\x80\xa6"
1,"swirling dust particles through the air and into homes, cars.. protect yourself and your loved ones from duststorm thunderstorm keepsafe"
1,woah that s one intense thunderstorm delhi
1,"thunderstorm, lightning kill 7 in bengal; met office issues warning for more"
1,rt  time lapse just a few minutes ago in florence ky  cincywx thunderstorm
1,"intense thunderstorm over kiev, ukraine tonight with some nice crawler lightning.\n\ncredits: eugene mazur\xe2\x80\xa6"
1,rt  7th may 2018 thunderstorm warning:\n\nthunderstorm accompanied with squall &amp; hail likely at isolated places over himachal.\n\nt\xe2\x80\xa6
,thunderstorm alert: all schools till class vii in mathura to remain closed tomorrow due to western disturba\xe2\x80\xa6
1,howling winds in delhi. power cut is just around the corner! thunderstorm
1,ray just legit crawled on my head and lied down \xe2\x9a\xb0\xef\xb8\x8f\xf0\x9f\x92\x80 \xf0\x9f\x90\xb6 \nthunderstorm
1,"thunderstorm kills 60 people along with massive damage, the country is still on alert for the next 48 hours.\xe2\x80\xa6"
1,thunderstorm orage active near toulouse approaching. severity level medium  stormtrek rapid update
1,spring shower\nthunderstorm thunder lightning clouds\xe2\x80\xa6
1,do your bit folks. please retweet. karnatakaelections2018 battleforkarnataka yuvakarajothemodi thunderstorm\xe2\x80\xa6
1,"rt  expect thunderstorm in karnatakaelections2018; pm  to address 3 election rallies in gulbarga, bellary, and\xe2\x80\xa6"
1,"met forecast today: thunderstorm, gusty wind"
1,thunderstorm alert: all schools till class vii in agra to remain closed tomorrow.
1,"imd issues thunderstorm warning, emergency measures put in place in delhi  via"
1,so this tree was just laying there.. sad to see you go. rip thunderstorm live
,"thunderstorm live updates: severe duststorm wreaks havoc overnight, threat still looms large on 15 states\n\n"
1,dictionary\nissue: thunderstorm warning issued across india wotd thunderstorm # imd  helloenglish
1,pls share latest update regarding delhi_ncr. thunderstorm
0,\xf0\x9f\x92\x95\xf0\x9f\x92\x95 thunderstorm \xf0\x9f\x92\x95\xf0\x9f\x92\x95\n\nsound never bothers me\nwhen you there to hug me.. \n\nspine chill d by the breeze\ntho your hug\xe2\x80\xa6
1,dial helpline number 108 for government help if stuck in thunderstorm  (picture for representation)\xe2\x80\xa6
0,early morning murder on the app\nthunderstorm\xe2\x80\xa6
,met department for last 2 days have been singing  aaya aaya toofan  and aam aadmi singing  kahan  \nit s boiling fo\xe2\x80\xa6
1,"alert: imd issues thunderstorm warning, emergency measures put in place. thunderstorm thunderstorms india"
1,"rt  thunderstorm, squall likely in jammuandkashmir tomorrow: imd\n\n"
1,it\xe2\x80\x99s so loud!! \nmtwx imexcited thunderstorm
1,alert : medical and emergency services on alert for next two days thunderstorm
1,severe thunderstorm watch through late afternoon and early evening for much of the mid-atlantic. isolated damaging\xe2\x80\xa6
1,"rt  09 may(day 4):thunderstorm accompanied with gusty winds very likely over east uttarpradesh, su himalayan\n#westbengal &amp; \xe2\x80\xa6"
1,"rt  alert indian met department issues warning of thunderstorm in these states. so, take precautionary measures and if yo\xe2\x80\xa6"
1,dusty winds have hit meerut and ghaziabad. thunderstorm
1,heavy wind started in noida thunderstorm stay safe
1,"well. this could get interesting.. \n\nbut of there s no lightning, it s a waste of my time. \n\nthunderstorm\xe2\x80\xa6"
1,thunderstorm approach north torino \xe2\x9e\xa1\xef\xb8\x8f alpignano collegno rivoli caselette valdellatorre
,how to prepare for a thunderstorm
1,news: don t forget to call 108 if you are stuck in a thunderstorm in the next day or two\n\nindia emergency thunderstorm
1,so  and  will bat for a tamilian chennaite or tukde tukde stone pelter gang?\n\nbtw both wer\xe2\x80\xa6
1,thunderstorm accompanied with squall ( wind speed 50-70 kmph) likely to occur over delhi and ncr during next 2 to\xe2\x80\xa6
1,"severe thunderstorm warning issued in western pennsylvania, usa\nthunderstorm warning pennsylvania allegheny\xe2\x80\xa6"
1,rt  at least nine killed in uttar pradesh thunderstorm. duststorm
1,| newsalert || thunderstorm in uttar pradesh kills nine people |
1,"several parts of north india are likely to witness thunderstorm, accompanied by gusty winds and moderate squall.\xe2\x80\xa6"
1,how to stay safe during a thunderstorm ? here are some dos and don ts\n\ndelhistorm thunderstorms staysafe\xe2\x80\xa6
1,current radar map 1:28pm edt see this map live at  weather news humid hot steam\xe2\x80\xa6
1,a reflection of the nation s diplomacy headquarters - north block and south block - is seen\xc2\xa0on rainwater after a\xe2\x80\xa6
1,something is coming \xf0\x9f\x98\x88  orage nord france thunderstorm arcus
1,shortly before the thunderstorm in vienna thunderstorm lightning\xe2\x80\xa6
1,"thunderstorm if anyone can show the happenings in delhi, gurugram, noida?"
1,rt  dhaka sky announcing thunderstorm thunderstorms storm stormchaserfamily weatherpicofday weatheralert clouds cloud \xe2\x80\xa6
,amazing storm last night in hurghada egypt thunderstorm mothernature at her very brightest and loudest!
1,thunderstorm alert updates: heavy rains expected in next 48 hours; haryana schools to remain shut today\xe2\x80\xa6
0,"flight operations stalled at igi, thunderstorm"
1,storm is here. \xf0\x9f\x98\x81\ndelhi thunderstorm
1,a view of north block and south block! \n\ndelhirain rainyday thunderstorm delhistorm newdelhi
0,don t forget germanwings 4u9525! aerotoxicsyndrome!\n srm\xe2\x80\xa6
1,"rt  13 may(day 4):thunderstorm accompanied with gusty winds very likely at isolated places over punjab, haryana, chandigarh\xe2\x80\xa6"
